date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2025-12-23,1.2362,1.2362,0.0024,场内买入,场内卖出,
2025-12-22,1.2332,1.2332,0.0118999999999999,场内买入,场内卖出,
2025-12-19,1.2187,1.2187,0.0028,场内买入,场内卖出,
2025-12-18,1.2153,1.2153,-0.0039,场内买入,场内卖出,
2025-12-17,1.22,1.22,0.025,场内买入,场内卖出,
2025-12-16,1.1903,1.1903,-0.0223,场内买入,场内卖出,
2025-12-15,1.2175,1.2175,-0.0187,场内买入,场内卖出,
2025-12-12,1.2407,1.2407,0.0154,场内买入,场内卖出,
2025-12-11,1.2219,1.2219,-0.0091,场内买入,场内卖出,
2025-12-10,1.2331,1.2331,0.0024,场内买入,场内卖出,
2025-12-09,1.2302,1.2302,-0.0024,场内买入,场内卖出,
2025-12-08,1.2332,1.2332,0.0158,场内买入,场内卖出,
2025-12-05,1.214,1.214,0.0126,场内买入,场内卖出,
2025-12-04,1.1989,1.1989,0.0076,场内买入,场内卖出,
2025-12-03,1.1898,1.1898,-0.0092,场内买入,场内卖出,
2025-12-02,1.2008,1.2008,-0.0148,场内买入,场内卖出,
2025-12-01,1.2188,1.2188,0.001,场内买入,场内卖出,
2025-11-28,1.2176,1.2176,0.0111,场内买入,场内卖出,
2025-11-27,1.2042,1.2042,0.0016,场内买入,场内卖出,
2025-11-26,1.2023,1.2023,0.0069999999999999,场内买入,场内卖出,
2025-11-25,1.194,1.194,0.0098,场内买入,场内卖出,
2025-11-24,1.1824,1.1824,0.0199,场内买入,场内卖出,
2025-11-21,1.1593,1.1593,-0.038,场内买入,场内卖出,
2025-11-20,1.2051,1.2051,-0.0118,场内买入,场内卖出,
2025-11-19,1.2195,1.2195,-0.0141,场内买入,场内卖出,
2025-11-18,1.2369,1.2369,-0.0027,场内买入,场内卖出,
2025-11-17,1.2403,1.2403,0.0019,场内买入,场内卖出,
2025-11-14,1.2379,1.2379,-0.0144,场内买入,场内卖出,
2025-11-13,1.256,1.256,0.0146,场内买入,场内卖出,
2025-11-12,1.2379,1.2379,-0.0115,场内买入,场内卖出,
2025-11-11,1.2523,1.2523,-0.0081999999999999,场内买入,场内卖出,
2025-11-10,1.2626,1.2626,-0.0089,场内买入,场内卖出,
2025-11-07,1.2739,1.2739,-0.0126,场内买入,场内卖出,
2025-11-06,1.2901,1.2901,0.0237999999999999,场内买入,场内卖出,
2025-11-05,1.2601,1.2601,-0.0005,场内买入,场内卖出,
2025-11-04,1.2607,1.2607,-0.0149,场内买入,场内卖出,
2025-11-03,1.2798,1.2798,-0.0093,场内买入,场内卖出,
2025-10-31,1.2918,1.2918,-0.0051,场内买入,场内卖出,
2025-10-30,1.2984,1.2984,-0.0098,场内买入,场内卖出,
2025-10-29,1.3112,1.3112,0.0132,场内买入,场内卖出,
2025-10-28,1.2941,1.2941,-0.0034999999999999,场内买入,场内卖出,
2025-10-27,1.2986,1.2986,0.0125,场内买入,场内卖出,
2025-10-24,1.2826,1.2826,0.0297,场内买入,场内卖出,
2025-10-23,1.2456,1.2456,-0.0069999999999999,场内买入,场内卖出,
2025-10-22,1.2544,1.2544,-0.0053,场内买入,场内卖出,
2025-10-21,1.2611,1.2611,0.022,场内买入,场内卖出,
2025-10-20,1.234,1.234,0.0084,场内买入,场内卖出,
2025-10-17,1.2237,1.2237,-0.0356999999999999,场内买入,场内卖出,
2025-10-16,1.269,1.269,-0.0103,场内买入,场内卖出,
2025-10-15,1.2822,1.2822,0.017,场内买入,场内卖出,
2025-10-14,1.2608,1.2608,-0.0349,场内买入,场内卖出,
2025-10-13,1.3064,1.3064,0.006,场内买入,场内卖出,
2025-10-10,1.2986,1.2986,-0.0504999999999999,场内买入,场内卖出,
2025-10-09,1.3677,1.3677,0.0088,场内买入,场内卖出,
2025-09-30,1.3558,1.3558,0.0214,场内买入,场内卖出,
2025-09-29,1.3274,1.3274,0.0148,场内买入,场内卖出,
2025-09-26,1.308,1.308,-0.0212,场内买入,场内卖出,
2025-09-25,1.3363,1.3363,-0.0034,场内买入,场内卖出,
2025-09-24,1.3408,1.3408,0.0311,场内买入,场内卖出,
2025-09-23,1.3003,1.3003,-0.0066,场内买入,场内卖出,
2025-09-22,1.309,1.309,0.0187999999999999,场内买入,场内卖出,
2025-09-19,1.2848,1.2848,-0.0098999999999999,场内买入,场内卖出,
2025-09-18,1.2976,1.2976,0.0016,场内买入,场内卖出,
2025-09-17,1.2955,1.2955,0.0024,场内买入,场内卖出,
2025-09-16,1.2924,1.2924,0.008,场内买入,场内卖出,
2025-09-15,1.2822,1.2822,-0.0031,场内买入,场内卖出,
2025-09-12,1.2862,1.2862,0.0045,场内买入,场内卖出,
2025-09-11,1.2804,1.2804,0.0315,场内买入,场内卖出,
2025-09-10,1.2413,1.2413,0.001,场内买入,场内卖出,
2025-09-09,1.2401,1.2401,-0.0111,场内买入,场内卖出,
2025-09-08,1.254,1.254,0.0210999999999999,场内买入,场内卖出,
2025-09-05,1.2281,1.2281,0.0415,场内买入,场内卖出,
2025-09-04,1.1792,1.1792,-0.0401999999999999,场内买入,场内卖出,
2025-09-03,1.2286,1.2286,-0.0159,场内买入,场内卖出,
2025-09-02,1.2485,1.2485,-0.0273,场内买入,场内卖出,
2025-09-01,1.2835,1.2835,0.0104,场内买入,场内卖出,
2025-08-29,1.2703,1.2703,-0.01,场内买入,场内卖出,
2025-08-28,1.2831,1.2831,0.0373,场内买入,场内卖出,
2025-08-27,1.237,1.237,-0.0092,场内买入,场内卖出,
2025-08-26,1.2485,1.2485,-0.0065,场内买入,场内卖出,
2025-08-25,1.2567,1.2567,0.0185,场内买入,场内卖出,
2025-08-22,1.2339,1.2339,0.0398,场内买入,场内卖出,
2025-08-21,1.1867,1.1867,-0.0079,场内买入,场内卖出,
2025-08-20,1.1961,1.1961,0.0147,场内买入,场内卖出,
2025-08-19,1.1788,1.1788,-0.0008,场内买入,场内卖出,
2025-08-18,1.1798,1.1798,0.0232,场内买入,场内卖出,
2025-08-15,1.153,1.153,0.0231,场内买入,场内卖出,
2025-08-14,1.127,1.127,-0.0216,场内买入,场内卖出,
2025-08-13,1.1519,1.1519,0.0084,场内买入,场内卖出,
2025-08-12,1.1423,1.1423,0.0008,场内买入,场内卖出,
2025-08-11,1.1414,1.1414,0.0194,场内买入,场内卖出,
2025-08-08,1.1197,1.1197,-0.0052,场内买入,场内卖出,
2025-08-07,1.1256,1.1256,-0.0015,场内买入,场内卖出,
2025-08-06,1.1273,1.1273,0.0113999999999999,场内买入,场内卖出,
2025-08-05,1.1146,1.1146,0.0054,场内买入,场内卖出,
2025-08-04,1.1086,1.1086,0.0184,场内买入,场内卖出,
2025-08-01,1.0886,1.0886,0.0031,场内买入,场内卖出,
2025-07-31,1.0852,1.0852,-0.006,场内买入,场内卖出,
2025-07-30,1.0918,1.0918,-0.0136,场内买入,场内卖出,
2025-07-29,1.1068,1.1068,0.0139999999999999,场内买入,场内卖出,
2025-07-28,1.0915,1.0915,0.0079,场内买入,场内卖出,
2025-07-25,1.0829,1.0829,0.0141999999999999,场内买入,场内卖出,
2025-07-24,1.0677,1.0677,0.0147,场内买入,场内卖出,
2025-07-23,1.0522,1.0522,-0.0007,场内买入,场内卖出,
2025-07-22,1.0529,1.0529,0.0078,场内买入,场内卖出,
2025-07-21,1.0447,1.0447,0.0064,场内买入,场内卖出,
2025-07-18,1.0381,1.0381,0.0008,场内买入,场内卖出,
2025-07-17,1.0373,1.0373,0.0138,场内买入,场内卖出,
2025-07-16,1.0232,1.0232,0.0034,场内买入,场内卖出,
2025-07-15,1.0197,1.0197,0.0001,场内买入,场内卖出,
2025-07-14,1.0196,1.0196,0.0060999999999999,场内买入,场内卖出,
2025-07-11,1.0134,1.0134,0.0103,场内买入,场内卖出,
2025-07-10,1.0031,1.0031,-0.0028,场内买入,场内卖出,
2025-07-09,1.0059,1.0059,-0.0067,场内买入,场内卖出,
2025-07-08,1.0127,1.0127,0.0124,场内买入,场内卖出,
2025-07-07,1.0003,1.0003,0.0007,场内买入,场内卖出,
2025-07-04,0.9996,0.9996,0.0,场内买入,场内卖出,
2025-06-30,1.0001,1.0001,0.0,封闭期,封闭期,
2025-06-27,1.0001,1.0001,0.0,封闭期,封闭期,
