date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2026-01-16,1.0561,1.0561,0.0058,场内买入,场内卖出,
2026-01-15,1.05,1.05,0.0085,场内买入,场内卖出,
2026-01-14,1.0411,1.0411,0.0141999999999999,场内买入,场内卖出,
2026-01-13,1.0265,1.0265,-0.0243999999999999,场内买入,场内卖出,
2026-01-12,1.0522,1.0522,0.0089,场内买入,场内卖出,
2026-01-09,1.0429,1.0429,0.0042,场内买入,场内卖出,
2026-01-08,1.0385,1.0385,-0.0058,场内买入,场内卖出,
2026-01-07,1.0446,1.0446,0.0069,场内买入,场内卖出,
2026-01-06,1.0374,1.0374,0.0045,场内买入,场内卖出,
2026-01-05,1.0328,1.0328,0.0342,场内买入,场内卖出,
2025-12-31,0.9986,0.9986,-0.0204999999999999,场内买入,场内卖出,
2025-12-30,1.0195,1.0195,0.0111,场内买入,场内卖出,
2025-12-29,1.0083,1.0083,-0.0036,场内买入,场内卖出,
2025-12-26,1.0119,1.0119,-0.0014,场内买入,场内卖出,
2025-12-25,1.0133,1.0133,-0.0026,场内买入,场内卖出,
2025-12-24,1.0159,1.0159,0.0058,场内买入,场内卖出,
2025-12-23,1.01,1.01,0.0049,场内买入,场内卖出,
2025-12-22,1.0051,1.0051,0.0298,场内买入,场内卖出,
2025-12-19,0.976,0.976,0.0032,场内买入,场内卖出,
2025-12-18,0.9729,0.9729,-0.0235,场内买入,场内卖出,
2025-12-17,0.9963,0.9963,0.0401999999999999,场内买入,场内卖出,
2025-12-16,0.9578,0.9578,-0.0235,场内买入,场内卖出,
2025-12-15,0.9809,0.9809,-0.0217,场内买入,场内卖出,
2025-12-12,1.0027,1.0027,0.0105,场内买入,场内卖出,
2025-12-11,0.9923,0.9923,-0.02,场内买入,场内卖出,
2025-12-10,1.0125,1.0125,-0.001,场内买入,场内卖出,
2025-12-09,1.0135,1.0135,0.013,场内买入,场内卖出,
2025-12-08,1.0005,1.0005,0.0325,场内买入,场内卖出,
2025-12-05,0.969,0.969,0.0072,场内买入,场内卖出,
2025-12-04,0.9621,0.9621,0.0157,场内买入,场内卖出,
2025-12-03,0.9472,0.9472,-0.0073,场内买入,场内卖出,
2025-12-02,0.9542,0.9542,-0.0040999999999999,场内买入,场内卖出,
2025-12-01,0.9581,0.9581,0.0124,场内买入,场内卖出,
2025-11-28,0.9464,0.9464,0.0063,场内买入,场内卖出,
2025-11-27,0.9405,0.9405,-0.0042,场内买入,场内卖出,
2025-11-26,0.9445,0.9445,0.0317,场内买入,场内卖出,
2025-11-25,0.9155,0.9155,0.0163999999999999,场内买入,场内卖出,
2025-11-24,0.9007,0.9007,-0.0009,场内买入,场内卖出,
2025-11-21,0.9015,0.9015,-0.0421999999999999,场内买入,场内卖出,
2025-11-20,0.9412,0.9412,-0.0079,场内买入,场内卖出,
2025-11-19,0.9487,0.9487,0.0013,场内买入,场内卖出,
2025-11-18,0.9475,0.9475,-0.0045,场内买入,场内卖出,
2025-11-17,0.9518,0.9518,-0.0034999999999999,场内买入,场内卖出,
2025-11-14,0.9551,0.9551,-0.0326,场内买入,场内卖出,
2025-11-13,0.9873,0.9873,0.0147,场内买入,场内卖出,
2025-11-12,0.973,0.973,-0.0006,场内买入,场内卖出,
2025-11-11,0.9736,0.9736,-0.0184,场内买入,场内卖出,
2025-11-10,0.9919,0.9919,-0.013,场内买入,场内卖出,
2025-11-07,1.005,1.005,-0.0093999999999999,场内买入,场内卖出,
2025-11-06,1.0145,1.0145,0.0317,场内买入,场内卖出,
2025-11-05,0.9833,0.9833,0.01,场内买入,场内卖出,
2025-11-04,0.9736,0.9736,-0.0141,场内买入,场内卖出,
2025-11-03,0.9875,0.9875,0.0002,场内买入,场内卖出,
2025-10-31,0.9873,0.9873,-0.0412,场内买入,场内卖出,
2025-10-30,1.0297,1.0297,-0.0214,场内买入,场内卖出,
2025-10-29,1.0522,1.0522,0.0248,场内买入,场内卖出,
2025-10-28,1.0267,1.0267,-0.0036,场内买入,场内卖出,
2025-10-27,1.0304,1.0304,0.0239,场内买入,场内卖出,
2025-10-24,1.0063,1.0063,0.0509,场内买入,场内卖出,
2025-10-23,0.9576,0.9576,-0.0027,场内买入,场内卖出,
2025-10-22,0.9602,0.9602,-0.0017,场内买入,场内卖出,
2025-10-21,0.9618,0.9618,0.0403,场内买入,场内卖出,
2025-10-20,0.9245,0.9245,0.0185,场内买入,场内卖出,
2025-10-17,0.9077,0.9077,-0.0352,场内买入,场内卖出,
2025-10-16,0.9408,0.9408,0.0043,场内买入,场内卖出,
2025-10-15,0.9368,0.9368,0.0242,场内买入,场内卖出,
2025-10-14,0.9147,0.9147,-0.0461,场内买入,场内卖出,
2025-10-13,0.9589,0.9589,-0.0014,场内买入,场内卖出,
2025-10-10,0.9602,0.9602,-0.0532,场内买入,场内卖出,
2025-10-09,1.0141,1.0141,0.0097,场内买入,场内卖出,
2025-09-30,1.0044,1.0044,0.0021,场内买入,场内卖出,
2025-09-29,1.0023,1.0023,0.0225,场内买入,场内卖出,
2025-09-26,0.9802,0.9802,-0.0248,场内买入,场内卖出,
2025-09-25,1.0051,1.0051,0.0197,场内买入,场内卖出,
2025-09-24,0.9857,0.9857,0.0227,场内买入,场内卖出,
2025-09-23,0.9638,0.9638,0.0067,场内买入,场内卖出,
2025-09-22,0.9574,0.9574,0.0139,场内买入,场内卖出,
2025-09-19,0.9443,0.9443,-0.0042,场内买入,场内卖出,
2025-09-18,0.9483,0.9483,-0.0023,场内买入,场内卖出,
2025-09-17,0.9505,0.9505,0.013,场内买入,场内卖出,
2025-09-16,0.9383,0.9383,0.0109,场内买入,场内卖出,
2025-09-15,0.9282,0.9282,0.0063,场内买入,场内卖出,
2025-09-12,0.9224,0.9224,-0.0113999999999999,场内买入,场内卖出,
2025-09-11,0.933,0.933,0.0646,场内买入,场内卖出,
2025-09-10,0.8764,0.8764,0.0178,场内买入,场内卖出,
2025-09-09,0.8611,0.8611,-0.0266999999999999,场内买入,场内卖出,
2025-09-08,0.8847,0.8847,-0.0102,场内买入,场内卖出,
2025-09-05,0.8938,0.8938,0.0646,场内买入,场内卖出,
2025-09-04,0.8396,0.8396,-0.0658,场内买入,场内卖出,
2025-09-03,0.8987,0.8987,0.013,场内买入,场内卖出,
2025-09-02,0.8872,0.8872,-0.0279999999999999,场内买入,场内卖出,
2025-09-01,0.9128,0.9128,0.0327999999999999,场内买入,场内卖出,
2025-08-29,0.8838,0.8838,0.0025,场内买入,场内卖出,
2025-08-28,0.8816,0.8816,0.0674,场内买入,场内卖出,
2025-08-27,0.8259,0.8259,0.0087,场内买入,场内卖出,
2025-08-26,0.8188,0.8188,-0.013,场内买入,场内卖出,
2025-08-25,0.8296,0.8296,0.0416,场内买入,场内卖出,
2025-08-22,0.7965,0.7965,0.0653,场内买入,场内卖出,
2025-08-21,0.7477,0.7477,0.0,场内买入,场内卖出,
2025-08-20,0.7477,0.7477,0.0144999999999999,场内买入,场内卖出,
2025-08-19,0.737,0.737,0.0012,场内买入,场内卖出,
2025-08-18,0.7361,0.7361,0.0233999999999999,场内买入,场内卖出,
2025-08-15,0.7193,0.7193,0.013,场内买入,场内卖出,
2025-08-14,0.7101,0.7101,0.0003,场内买入,场内卖出,
2025-08-13,0.7099,0.7099,0.0321,场内买入,场内卖出,
2025-08-12,0.6878,0.6878,0.0220999999999999,场内买入,场内卖出,
2025-08-11,0.6729,0.6729,0.0157,场内买入,场内卖出,
2025-08-08,0.6625,0.6625,-0.0063,场内买入,场内卖出,
2025-08-07,0.6667,0.6667,-0.004,场内买入,场内卖出,
2025-08-06,0.6694,0.6694,0.0070999999999999,场内买入,场内卖出,
2025-08-05,0.6647,0.6647,0.0027,场内买入,场内卖出,
2025-08-04,0.6629,0.6629,0.0059,场内买入,场内卖出,
2025-08-01,0.659,0.659,-0.0093,场内买入,场内卖出,
2025-07-31,0.6652,0.6652,-0.0131,场内买入,场内卖出,
2025-07-30,0.674,0.674,-0.0139999999999999,场内买入,场内卖出,
2025-07-29,0.6836,0.6836,0.0266,场内买入,场内卖出,
2025-07-28,0.6659,0.6659,0.0042,场内买入,场内卖出,
2025-07-25,0.6631,0.6631,0.0084,场内买入,场内卖出,
2025-07-24,0.6576,0.6576,0.0129,场内买入,场内卖出,
2025-07-23,0.6492,0.6492,0.0028,场内买入,场内卖出,
2025-07-22,0.6474,0.6474,0.0053,场内买入,场内卖出,
2025-07-21,0.644,0.644,0.0044,场内买入,场内卖出,
2025-07-18,0.6412,0.6412,0.0045,场内买入,场内卖出,
2025-07-17,0.6383,0.6383,0.0169,场内买入,场内卖出,
2025-07-16,0.6277,0.6277,0.0021,场内买入,场内卖出,
2025-07-15,0.6264,0.6264,0.0217,场内买入,场内卖出,
2025-07-14,0.6131,0.6131,-0.0018,场内买入,场内卖出,
2025-07-11,0.6142,0.6142,0.0085,场内买入,场内卖出,
2025-07-10,0.609,0.609,0.0007,场内买入,场内卖出,
2025-07-09,0.6086,0.6086,-0.0028,场内买入,场内卖出,
2025-07-08,0.6103,0.6103,0.0254,场内买入,场内卖出,
2025-07-07,0.5952,0.5952,-0.0126,场内买入,场内卖出,
2025-07-04,0.6028,0.6028,-0.0043,场内买入,场内卖出,
2025-07-03,0.6054,0.6054,0.0139,场内买入,场内卖出,
2025-07-02,0.5971,0.5971,-0.0129,场内买入,场内卖出,
2025-07-01,0.6049,0.6049,-0.0072,场内买入,场内卖出,
2025-06-30,0.6093,0.6093,0.0177,场内买入,场内卖出,
2025-06-27,0.5987,0.5987,0.005,场内买入,场内卖出,
2025-06-26,0.5957,0.5957,-0.0025,场内买入,场内卖出,
2025-06-25,0.5972,0.5972,0.0187999999999999,场内买入,场内卖出,
2025-06-24,0.5862,0.5862,0.017,场内买入,场内卖出,
2025-06-23,0.5764,0.5764,0.0017,场内买入,场内卖出,
2025-06-20,0.5754,0.5754,-0.0054,场内买入,场内卖出,
2025-06-19,0.5785,0.5785,-0.0067,场内买入,场内卖出,
2025-06-18,0.5824,0.5824,0.0088,场内买入,场内卖出,
2025-06-17,0.5773,0.5773,-0.0084,场内买入,场内卖出,
2025-06-16,0.5822,0.5822,0.004,场内买入,场内卖出,
2025-06-13,0.5799,0.5799,-0.0051,场内买入,场内卖出,
2025-06-12,0.5829,0.5829,0.0033,场内买入,场内卖出,
2025-06-11,0.581,0.581,0.0024,场内买入,场内卖出,
2025-06-10,0.5796,0.5796,-0.0126,场内买入,场内卖出,
2025-06-09,0.587,0.587,0.01,场内买入,场内卖出,
2025-06-06,0.5812,0.5812,-0.0040999999999999,场内买入,场内卖出,
2025-06-05,0.5836,0.5836,0.0132,场内买入,场内卖出,
2025-06-04,0.576,0.576,0.01,场内买入,场内卖出,
2025-06-03,0.5703,0.5703,0.0033,场内买入,场内卖出,
2025-05-30,0.5684,0.5684,-0.0096,场内买入,场内卖出,
2025-05-29,0.5739,0.5739,0.015,场内买入,场内卖出,
2025-05-28,0.5654,0.5654,0.0012,场内买入,场内卖出,
2025-05-27,0.5647,0.5647,-0.0113999999999999,场内买入,场内卖出,
2025-05-26,0.5712,0.5712,-0.0051,场内买入,场内卖出,
2025-05-23,0.5741,0.5741,-0.0091,场内买入,场内卖出,
2025-05-22,0.5794,0.5794,-0.0074,场内买入,场内卖出,
2025-05-21,0.5837,0.5837,0.0034,场内买入,场内卖出,
2025-05-20,0.5817,0.5817,0.0043,场内买入,场内卖出,
2025-05-19,0.5792,0.5792,-0.0024,场内买入,场内卖出,
2025-05-16,0.5806,0.5806,-0.0012,场内买入,场内卖出,
2025-05-15,0.5813,0.5813,-0.0177,场内买入,场内卖出,
2025-05-14,0.5918,0.5918,0.0056,场内买入,场内卖出,
2025-05-13,0.5885,0.5885,0.001,场内买入,场内卖出,
2025-05-12,0.5879,0.5879,0.0168,场内买入,场内卖出,
2025-05-09,0.5782,0.5782,-0.0139999999999999,场内买入,场内卖出,
2025-05-08,0.5864,0.5864,0.0113999999999999,场内买入,场内卖出,
2025-05-07,0.5798,0.5798,0.0049,场内买入,场内卖出,
2025-05-06,0.577,0.577,0.0162,场内买入,场内卖出,
2025-04-30,0.5678,0.5678,0.0087,场内买入,场内卖出,
2025-04-29,0.5629,0.5629,-0.0002,场内买入,场内卖出,
