date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2025-12-19,1.2607,1.4005,0.0052,场内买入,场内卖出,
2025-12-18,1.2542,1.394,-0.0069,场内买入,场内卖出,
2025-12-17,1.2629,1.4027,0.0175,场内买入,场内卖出,
2025-12-16,1.2412,1.381,-0.0136,场内买入,场内卖出,
2025-12-15,1.2583,1.3981,-0.008,场内买入,场内卖出,
2025-12-12,1.2684,1.4082,0.0070999999999999,场内买入,场内卖出,
2025-12-11,1.2594,1.3992,-0.0079,场内买入,场内卖出,
2025-12-10,1.2694,1.4092,-0.0012,场内买入,场内卖出,
2025-12-09,1.2709,1.4107,-0.006,场内买入,场内卖出,
2025-12-08,1.2786,1.4184,0.0069,场内买入,场内卖出,
2025-12-05,1.2698,1.4096,0.0086,场内买入,场内卖出,
2025-12-04,1.259,1.3988,0.0062,场内买入,场内卖出,
2025-12-03,1.2513,1.3911,-0.0049,场内买入,场内卖出,
2025-12-02,1.2574,1.3972,-0.0053,场内买入,场内卖出,
2025-12-01,1.2641,1.4039,0.0118,场内买入,场内卖出,
2025-11-28,1.2494,1.3892,0.0025,场内买入,场内卖出,
2025-11-27,1.2463,1.3861,-0.0033,场内买入,场内卖出,
2025-11-26,1.2504,1.3902,0.0086,场内买入,场内卖出,
2025-11-25,1.2397,1.3795,0.0098999999999999,场内买入,场内卖出,
2025-11-24,1.2275,1.3673,-0.0001,场内买入,场内卖出,
2025-11-21,1.2276,1.3674,-0.024,场内买入,场内卖出,
2025-11-20,1.2578,1.3976,-0.0068,场内买入,场内卖出,
2025-11-19,1.2664,1.4062,0.0055,场内买入,场内卖出,
2025-11-18,1.2595,1.3993,-0.006,场内买入,场内卖出,
2025-11-17,1.2671,1.4069,-0.0064,场内买入,场内卖出,
2025-11-14,1.2753,1.4151,-0.0163999999999999,场内买入,场内卖出,
2025-11-13,1.2965,1.4363,0.016,场内买入,场内卖出,
2025-11-12,1.2761,1.4159,0.0,场内买入,场内卖出,
2025-11-11,1.2761,1.4159,-0.0087,场内买入,场内卖出,
2025-11-10,1.2873,1.4271,0.0016,场内买入,场内卖出,
2025-11-07,1.2853,1.4251,-0.0022,场内买入,场内卖出,
2025-11-06,1.2881,1.4279,0.0163999999999999,场内买入,场内卖出,
2025-11-05,1.2673,1.4071,0.0032,场内买入,场内卖出,
2025-11-04,1.2633,1.4031,-0.0089,场内买入,场内卖出,
2025-11-03,1.2746,1.4144,0.0013,场内买入,场内卖出,
2025-10-31,1.2729,1.4127,-0.0147,场内买入,场内卖出,
2025-10-30,1.2919,1.4317,-0.0056999999999999,场内买入,场内卖出,
2025-10-29,1.2993,1.4391,0.012,场内买入,场内卖出,
2025-10-28,1.2839,1.4237,-0.0067,场内买入,场内卖出,
2025-10-27,1.2926,1.4324,0.0102,场内买入,场内卖出,
2025-10-24,1.2795,1.4193,0.0156,场内买入,场内卖出,
2025-10-23,1.2599,1.3997,0.0042,场内买入,场内卖出,
2025-10-22,1.2546,1.3944,-0.0034,场内买入,场内卖出,
2025-10-21,1.2589,1.3987,0.0163,场内买入,场内卖出,
2025-10-20,1.2387,1.3785,0.0046,场内买入,场内卖出,
2025-10-17,1.233,1.3728,-0.0227,场内买入,场内卖出,
2025-10-16,1.2617,1.4015,0.0037,场内买入,场内卖出,
2025-10-15,1.257,1.3968,0.0149,场内买入,场内卖出,
2025-10-14,1.2385,1.3783,-0.0148,场内买入,场内卖出,
2025-10-13,1.2571,1.3969,-0.0045,场内买入,场内卖出,
2025-10-10,1.2628,1.4026,-0.0254,场内买入,场内卖出,
2025-10-09,1.2957,1.4355,0.0187999999999999,场内买入,场内卖出,
2025-09-30,1.2718,1.4116,0.0086,场内买入,场内卖出,
2025-09-29,1.2609,1.4007,0.0147,场内买入,场内卖出,
2025-09-26,1.2426,1.3824,-0.0106,场内买入,场内卖出,
