date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2025-12-23,1.0014,1.0044,0.0038,场内买入,场内卖出,
2025-12-22,0.9976,1.0006,0.0027,场内买入,场内卖出,
2025-12-19,0.9949,0.9979,0.0009,场内买入,场内卖出,
2025-12-18,0.994,0.997,0.0037,场内买入,场内卖出,
2025-12-17,0.9903,0.9933,0.0023,场内买入,场内卖出,
2025-12-16,0.988,0.991,-0.0184,场内买入,场内卖出,
2025-12-15,1.0065,1.0095,-0.0039,场内买入,场内卖出,
2025-12-12,1.0104,1.0134,0.009,场内买入,场内卖出,
2025-12-11,1.0014,1.0044,-0.0044,场内买入,场内卖出,
2025-12-10,1.0058,1.0088,-0.004,场内买入,场内卖出,
2025-12-09,1.0098,1.0128,-0.0161,场内买入,场内卖出,
2025-12-08,1.0263,1.0293,-0.0104,场内买入,场内卖出,
2025-12-05,1.0371,1.0401,0.004,场内买入,场内卖出,
2025-12-04,1.033,1.036,0.0003,场内买入,场内卖出,
2025-12-03,1.0327,1.0357,-0.0076,场内买入,场内卖出,每份派现金0.0030元
2025-12-02,1.0436,1.0436,0.0104,场内买入,场内卖出,
2025-12-01,1.0329,1.0329,0.0066,场内买入,场内卖出,
2025-11-28,1.0261,1.0261,-0.0055,场内买入,场内卖出,
2025-11-27,1.0318,1.0318,0.0014,场内买入,场内卖出,
2025-11-26,1.0304,1.0304,0.0014,场内买入,场内卖出,
2025-11-25,1.029,1.029,0.0040999999999999,场内买入,场内卖出,
2025-11-24,1.0248,1.0248,0.0073,场内买入,场内卖出,
2025-11-21,1.0174,1.0174,-0.0235,场内买入,场内卖出,
2025-11-20,1.0419,1.0419,0.0026,场内买入,场内卖出,
2025-11-19,1.0392,1.0392,0.0028,场内买入,场内卖出,
2025-11-18,1.0363,1.0363,-0.0200999999999999,场内买入,场内卖出,
2025-11-17,1.0576,1.0576,-0.0032,场内买入,场内卖出,
2025-11-14,1.061,1.061,-0.0135,场内买入,场内卖出,
2025-11-13,1.0755,1.0755,0.002,场内买入,场内卖出,
2025-11-12,1.0734,1.0734,0.012,场内买入,场内卖出,
2025-11-11,1.0607,1.0607,0.0021,场内买入,场内卖出,
2025-11-10,1.0585,1.0585,0.0132,场内买入,场内卖出,
2025-11-07,1.0447,1.0447,0.0033,场内买入,场内卖出,
2025-11-06,1.0413,1.0413,0.0137,场内买入,场内卖出,
2025-11-05,1.0272,1.0272,0.0025,场内买入,场内卖出,
2025-11-04,1.0246,1.0246,-0.0024,场内买入,场内卖出,
2025-11-03,1.0271,1.0271,0.0151,场内买入,场内卖出,
2025-10-31,1.0118,1.0118,-0.0168,场内买入,场内卖出,
2025-10-30,1.0291,1.0291,0.0037,场内买入,场内卖出,
2025-10-29,1.0253,1.0253,-0.0003,暂停申购,暂停赎回,
2025-10-28,1.0256,1.0256,-0.0065,场内买入,场内卖出,
2025-10-27,1.0323,1.0323,0.009,场内买入,场内卖出,
2025-10-24,1.0231,1.0231,0.0027,场内买入,场内卖出,
2025-10-23,1.0203,1.0203,0.0062,场内买入,场内卖出,
2025-10-22,1.014,1.014,0.0008,场内买入,场内卖出,
2025-10-21,1.0132,1.0132,0.0096,场内买入,场内卖出,
2025-10-20,1.0036,1.0036,0.0093999999999999,场内买入,场内卖出,
2025-10-17,0.9943,0.9943,-0.0166,场内买入,场内卖出,
2025-10-16,1.0111,1.0111,0.0126,场内买入,场内卖出,
2025-10-15,0.9985,0.9985,0.0138,场内买入,场内卖出,
2025-10-14,0.9849,0.9849,0.0025,场内买入,场内卖出,
2025-10-13,0.9824,0.9824,-0.0004,场内买入,场内卖出,
2025-10-10,0.9828,0.9828,-0.0022,场内买入,场内卖出,
2025-10-09,0.985,0.985,0.0084,场内买入,场内卖出,
2025-09-30,0.9768,0.9768,0.0019,场内买入,场内卖出,
2025-09-29,0.9749,0.9749,0.0098999999999999,场内买入,场内卖出,
2025-09-26,0.9653,0.9653,0.002,场内买入,场内卖出,
2025-09-25,0.9634,0.9634,-0.0098999999999999,场内买入,场内卖出,
2025-09-24,0.973,0.973,0.001,场内买入,场内卖出,
2025-09-23,0.972,0.972,-0.006,场内买入,场内卖出,
2025-09-22,0.9779,0.9779,-0.0181,场内买入,场内卖出,
2025-09-19,0.9959,0.9959,0.0040999999999999,场内买入,场内卖出,
2025-09-18,0.9918,0.9918,-0.0138,场内买入,场内卖出,
2025-09-17,1.0057,1.0057,0.0024,场内买入,场内卖出,
2025-09-16,1.0033,1.0033,-0.0065,场内买入,场内卖出,
2025-09-15,1.0099,1.0099,-0.0054,场内买入,场内卖出,
2025-09-12,1.0154,1.0154,0.0034,场内买入,场内卖出,
2025-09-11,1.012,1.012,0.0026,场内买入,场内卖出,
2025-09-10,1.0094,1.0094,0.0124,场内买入,场内卖出,
2025-09-09,0.997,0.997,0.0074,场内买入,场内卖出,
2025-09-08,0.9897,0.9897,0.0087,场内买入,场内卖出,
2025-09-05,0.9812,0.9812,0.0116999999999999,场内买入,场内卖出,
2025-09-04,0.9699,0.9699,-0.0093,场内买入,场内卖出,
2025-09-03,0.979,0.979,-0.0046,场内买入,场内卖出,
2025-09-02,0.9835,0.9835,-0.0011,场内买入,场内卖出,
2025-09-01,0.9846,0.9846,-0.0003,场内买入,场内卖出,
2025-08-29,0.9849,0.9849,0.0,场内买入,场内卖出,
2025-08-22,0.9999,0.9999,0.0,场内买入,场内卖出,
2025-08-20,1.0,1.0,0.0,场内买入,场内卖出,
