date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2025-12-30,2.5378,2.5378,-0.0043,场内买入,场内卖出,
2025-12-29,2.5488,2.5488,0.0006,场内买入,场内卖出,
2025-12-26,2.5473,2.5473,0.0008,场内买入,场内卖出,
2025-12-25,2.5452,2.5452,0.0048,场内买入,场内卖出,
2025-12-24,2.533,2.533,-0.0002,场内买入,场内卖出,
2025-12-23,2.5334,2.5334,0.0029,场内买入,场内卖出,
2025-12-22,2.5262,2.5262,-0.0025,场内买入,场内卖出,
2025-12-19,2.5325,2.5325,0.0001,场内买入,场内卖出,
2025-12-18,2.5323,2.5323,0.0072,场内买入,场内卖出,
2025-12-17,2.5142,2.5142,0.0102,场内买入,场内卖出,
2025-12-16,2.4887,2.4887,-0.0059,场内买入,场内卖出,
2025-12-15,2.5034,2.5034,0.0079,场内买入,场内卖出,
2025-12-12,2.4838,2.4838,0.0039,场内买入,场内卖出,
2025-12-11,2.4742,2.4742,-0.0039,场内买入,场内卖出,
2025-12-10,2.4838,2.4838,-0.0054,场内买入,场内卖出,
2025-12-09,2.4972,2.4972,-0.0076,场内买入,场内卖出,
2025-12-08,2.5162,2.5162,0.0089,场内买入,场内卖出,
2025-12-05,2.4941,2.4941,0.0129,场内买入,场内卖出,
2025-12-04,2.4623,2.4623,-0.0008,场内买入,场内卖出,
2025-12-03,2.4642,2.4642,-0.0093999999999999,场内买入,场内卖出,
2025-12-02,2.4876,2.4876,-0.0027,场内买入,场内卖出,
2025-12-01,2.4943,2.4943,0.0038,场内买入,场内卖出,
2025-11-28,2.4848,2.4848,-0.0037,场内买入,场内卖出,
2025-11-27,2.4941,2.4941,0.0018,场内买入,场内卖出,
2025-11-26,2.4897,2.4897,-0.0048,场内买入,场内卖出,
2025-11-25,2.5018,2.5018,0.0103,场内买入,场内卖出,
2025-11-24,2.4764,2.4764,-0.0043,场内买入,场内卖出,
2025-11-21,2.4872,2.4872,-0.0195,场内买入,场内卖出,
2025-11-20,2.5366,2.5366,0.0029,场内买入,场内卖出,
2025-11-19,2.5293,2.5293,0.0056,场内买入,场内卖出,
2025-11-18,2.5152,2.5152,-0.0027,场内买入,场内卖出,
2025-11-17,2.522,2.522,-0.0118,场内买入,场内卖出,
2025-11-14,2.5521,2.5521,-0.0043,场内买入,场内卖出,
2025-11-13,2.5631,2.5631,0.0052,场内买入,场内卖出,
2025-11-12,2.5498,2.5498,0.0024,场内买入,场内卖出,
2025-11-11,2.5438,2.5438,-0.0029,场内买入,场内卖出,
2025-11-10,2.5512,2.5512,0.0089,场内买入,场内卖出,
2025-11-07,2.5288,2.5288,-0.0034999999999999,场内买入,场内卖出,
2025-11-06,2.5377,2.5377,0.0032,场内买入,场内卖出,
2025-11-05,2.5296,2.5296,-0.0024,场内买入,场内卖出,
2025-11-04,2.5357,2.5357,0.0095,场内买入,场内卖出,
2025-11-03,2.5119,2.5119,0.0058,场内买入,场内卖出,
2025-10-31,2.4973,2.4973,-0.0069,场内买入,场内卖出,
2025-10-30,2.5147,2.5147,-0.0076,场内买入,场内卖出,
2025-10-29,2.5339,2.5339,-0.0001,场内买入,场内卖出,
2025-10-28,2.5341,2.5341,-0.0032,场内买入,场内卖出,
2025-10-27,2.5423,2.5423,0.0036,场内买入,场内卖出,
2025-10-24,2.5332,2.5332,0.0007,场内买入,场内卖出,
2025-10-23,2.5315,2.5315,0.0069999999999999,场内买入,场内卖出,
2025-10-22,2.514,2.514,0.0013,场内买入,场内卖出,
2025-10-21,2.5108,2.5108,0.0060999999999999,场内买入,场内卖出,
2025-10-20,2.4955,2.4955,0.0014,场内买入,场内卖出,
2025-10-17,2.492,2.492,-0.0116,场内买入,场内卖出,
2025-10-16,2.5212,2.5212,0.0068,场内买入,场内卖出,
2025-10-15,2.5041,2.5041,0.01,场内买入,场内卖出,
2025-10-14,2.4792,2.4792,0.0144,场内买入,场内卖出,
2025-10-13,2.4439,2.4439,-0.0025,场内买入,场内卖出,
2025-10-10,2.45,2.45,0.0046,场内买入,场内卖出,
2025-10-09,2.4389,2.4389,-0.0017,场内买入,场内卖出,
2025-09-30,2.443,2.443,-0.008,场内买入,场内卖出,
2025-09-29,2.4626,2.4626,0.0154,场内买入,场内卖出,
2025-09-26,2.4252,2.4252,0.0005,场内买入,场内卖出,
2025-09-25,2.4241,2.4241,-0.0040999999999999,场内买入,场内卖出,
2025-09-24,2.4341,2.4341,0.0033,场内买入,场内卖出,
2025-09-23,2.4262,2.4262,0.001,场内买入,场内卖出,
2025-09-22,2.4237,2.4237,-0.0007,场内买入,场内卖出,
2025-09-19,2.4254,2.4254,-0.0027,场内买入,场内卖出,
2025-09-18,2.432,2.432,-0.0233,场内买入,场内卖出,
2025-09-17,2.49,2.49,0.0008,场内买入,场内卖出,
2025-09-16,2.488,2.488,-0.0063,场内买入,场内卖出,
2025-09-15,2.5037,2.5037,-0.0060999999999999,场内买入,场内卖出,
2025-09-12,2.519,2.519,-0.0139,场内买入,场内卖出,
2025-09-11,2.5545,2.5545,0.0151,场内买入,场内卖出,
2025-09-10,2.5164,2.5164,-0.0007,场内买入,场内卖出,
2025-09-09,2.5181,2.5181,0.0048,场内买入,场内卖出,
2025-09-08,2.506,2.506,-0.0058,场内买入,场内卖出,
2025-09-05,2.5206,2.5206,-0.001,场内买入,场内卖出,
2025-09-04,2.5231,2.5231,0.0013,场内买入,场内卖出,
2025-09-03,2.5199,2.5199,-0.0207,场内买入,场内卖出,
2025-09-02,2.5732,2.5732,0.0046,场内买入,场内卖出,
2025-09-01,2.5615,2.5615,-0.0115,场内买入,场内卖出,
2025-08-29,2.5912,2.5912,-0.0012,场内买入,场内卖出,
2025-08-28,2.5942,2.5942,0.0098,场内买入,场内卖出,
2025-08-27,2.5691,2.5691,-0.0224,场内买入,场内卖出,
2025-08-26,2.6281,2.6281,-0.009,场内买入,场内卖出,
2025-08-25,2.652,2.652,0.0098999999999999,场内买入,场内卖出,
2025-08-22,2.6259,2.6259,0.012,场内买入,场内卖出,
2025-08-21,2.5948,2.5948,0.0007,场内买入,场内卖出,
2025-08-20,2.5929,2.5929,0.0075,场内买入,场内卖出,
2025-08-19,2.5737,2.5737,-0.0069,场内买入,场内卖出,
2025-08-18,2.5916,2.5916,0.0046999999999999,场内买入,场内卖出,
2025-08-15,2.5796,2.5796,0.0085,场内买入,场内卖出,
2025-08-14,2.5579,2.5579,0.0032,场内买入,场内卖出,
2025-08-13,2.5497,2.5497,-0.0001,场内买入,场内卖出,
2025-08-12,2.5499,2.5499,0.0040999999999999,场内买入,场内卖出,
2025-08-11,2.5394,2.5394,-0.0017,场内买入,场内卖出,
2025-08-08,2.5437,2.5437,-0.0051,场内买入,场内卖出,
2025-08-07,2.5567,2.5567,0.0019,场内买入,场内卖出,
2025-08-06,2.5519,2.5519,0.0,场内买入,场内卖出,
2025-08-05,2.5518,2.5518,0.0141,场内买入,场内卖出,
2025-08-04,2.5164,2.5164,0.0046,场内买入,场内卖出,
2025-08-01,2.5049,2.5049,-0.0024,场内买入,场内卖出,
2025-07-31,2.511,2.511,-0.0159,场内买入,场内卖出,
2025-07-30,2.5516,2.5516,0.0015,场内买入,场内卖出,
2025-07-29,2.5479,2.5479,-0.0066,场内买入,场内卖出,
2025-07-28,2.5648,2.5648,0.008,场内买入,场内卖出,
2025-07-25,2.5445,2.5445,-0.0021,场内买入,场内卖出,
2025-07-24,2.5498,2.5498,0.0029,场内买入,场内卖出,
2025-07-23,2.5424,2.5424,0.0081,场内买入,场内卖出,
2025-07-22,2.522,2.522,-0.0049,场内买入,场内卖出,
2025-07-21,2.5345,2.5345,-0.0001,场内买入,场内卖出,
2025-07-18,2.5348,2.5348,0.0059,场内买入,场内卖出,
2025-07-17,2.52,2.52,0.0006,场内买入,场内卖出,
2025-07-16,2.5184,2.5184,-0.0045,场内买入,场内卖出,
2025-07-15,2.5299,2.5299,-0.008,场内买入,场内卖出,
2025-07-14,2.5502,2.5502,-0.0012,场内买入,场内卖出,
2025-07-11,2.5532,2.5532,-0.0004,场内买入,场内卖出,
2025-07-10,2.5543,2.5543,0.0135,场内买入,场内卖出,
2025-07-09,2.5203,2.5203,-0.0014,场内买入,场内卖出,
2025-07-08,2.5238,2.5238,0.0031,场内买入,场内卖出,
2025-07-07,2.516,2.516,0.0033,场内买入,场内卖出,
2025-07-04,2.5078,2.5078,0.0113,场内买入,场内卖出,
2025-07-03,2.4797,2.4797,0.0015,场内买入,场内卖出,
2025-07-02,2.4761,2.4761,0.0029,场内买入,场内卖出,
2025-07-01,2.4689,2.4689,0.0064,场内买入,场内卖出,
2025-06-30,2.4532,2.4532,-0.0021,场内买入,场内卖出,
2025-06-27,2.4583,2.4583,-0.0168,场内买入,场内卖出,
2025-06-26,2.5003,2.5003,-0.0007,场内买入,场内卖出,
2025-06-25,2.502,2.502,0.0253,场内买入,场内卖出,
2025-06-24,2.4403,2.4403,0.0141,场内买入,场内卖出,
2025-06-23,2.4064,2.4064,0.011,场内买入,场内卖出,
2025-06-20,2.3803,2.3803,0.009,场内买入,场内卖出,
2025-06-19,2.359,2.359,-0.0087,场内买入,场内卖出,
2025-06-18,2.3796,2.3796,-0.001,场内买入,场内卖出,
2025-06-17,2.3819,2.3819,-0.0005,场内买入,场内卖出,
2025-06-16,2.3831,2.3831,0.0121,场内买入,场内卖出,
2025-06-13,2.3545,2.3545,-0.0085,场内买入,场内卖出,
2025-06-12,2.3748,2.3748,0.003,场内买入,场内卖出,
2025-06-11,2.3677,2.3677,0.0108,场内买入,场内卖出,
2025-06-10,2.3424,2.3424,-0.0025,场内买入,场内卖出,
2025-06-09,2.3482,2.3482,0.0063,场内买入,场内卖出,
2025-06-06,2.3334,2.3334,-0.0021,场内买入,场内卖出,
2025-06-05,2.3383,2.3383,0.0011,场内买入,场内卖出,
2025-06-04,2.3357,2.3357,0.0043,场内买入,场内卖出,
2025-06-03,2.3258,2.3258,0.0129,场内买入,场内卖出,
2025-05-30,2.2961,2.2961,0.0004,场内买入,场内卖出,
2025-05-29,2.2952,2.2952,0.0037,场内买入,场内卖出,
2025-05-28,2.2868,2.2868,-0.0024,场内买入,场内卖出,
2025-05-27,2.2922,2.2922,0.002,场内买入,场内卖出,
2025-05-26,2.2876,2.2876,-0.0031,场内买入,场内卖出,
2025-05-23,2.2948,2.2948,-0.0113999999999999,场内买入,场内卖出,
2025-05-22,2.3212,2.3212,0.0025,场内买入,场内卖出,
2025-05-21,2.3153,2.3153,0.0027,场内买入,场内卖出,
2025-05-20,2.309,2.309,0.0019,场内买入,场内卖出,
2025-05-19,2.3047,2.3047,-0.0019,场内买入,场内卖出,
2025-05-16,2.3091,2.3091,-0.0102,场内买入,场内卖出,
2025-05-15,2.3329,2.3329,-0.0088,场内买入,场内卖出,
2025-05-14,2.3537,2.3537,0.0219,场内买入,场内卖出,
2025-05-13,2.3032,2.3032,0.0053,场内买入,场内卖出,
2025-05-12,2.2911,2.2911,0.0104,场内买入,场内卖出,
2025-05-09,2.2675,2.2675,0.0023,场内买入,场内卖出,
2025-05-08,2.2622,2.2622,0.0078,场内买入,场内卖出,
2025-05-07,2.2448,2.2448,0.0113,场内买入,场内卖出,
2025-05-06,2.2197,2.2197,0.0053,场内买入,场内卖出,
2025-04-30,2.2079,2.2079,-0.0105,场内买入,场内卖出,
2025-04-29,2.2314,2.2314,-0.0033,场内买入,场内卖出,
2025-04-28,2.2389,2.2389,0.0003,场内买入,场内卖出,
2025-04-25,2.2382,2.2382,-0.0006,场内买入,场内卖出,
2025-04-24,2.2395,2.2395,0.0053,场内买入,场内卖出,
2025-04-23,2.2276,2.2276,-0.0026,场内买入,场内卖出,
2025-04-22,2.2335,2.2335,0.0042,场内买入,场内卖出,
2025-04-21,2.2242,2.2242,-0.0052,场内买入,场内卖出,
2025-04-18,2.2359,2.2359,0.0076,场内买入,场内卖出,
2025-04-17,2.2191,2.2191,0.0019,场内买入,场内卖出,
2025-04-16,2.215,2.215,0.005,场内买入,场内卖出,
2025-04-15,2.204,2.204,0.0067,场内买入,场内卖出,
2025-04-14,2.1893,2.1893,0.0038,场内买入,场内卖出,
2025-04-11,2.1811,2.1811,0.0003,场内买入,场内卖出,
2025-04-10,2.1805,2.1805,0.0102,场内买入,场内卖出,
2025-04-09,2.1585,2.1585,0.0034999999999999,场内买入,场内卖出,
2025-04-08,2.151,2.151,0.0173,场内买入,场内卖出,
2025-04-07,2.1144,2.1144,-0.0667,场内买入,场内卖出,
2025-04-03,2.2654,2.2654,0.0005,场内买入,场内卖出,
2025-04-02,2.2643,2.2643,0.0065,场内买入,场内卖出,
2025-04-01,2.2496,2.2496,-0.0034,场内买入,场内卖出,
2025-03-31,2.2573,2.2573,-0.0066,场内买入,场内卖出,
2025-03-28,2.2723,2.2723,-0.0021,场内买入,场内卖出,
2025-03-27,2.2771,2.2771,0.004,场内买入,场内卖出,
2025-03-26,2.268,2.268,-0.0083,场内买入,场内卖出,
2025-03-25,2.287,2.287,0.0005,场内买入,场内卖出,
2025-03-24,2.2859,2.2859,0.0046,场内买入,场内卖出,
2025-03-21,2.2755,2.2755,-0.0134,场内买入,场内卖出,
2025-03-20,2.3065,2.3065,-0.0101,场内买入,场内卖出,
2025-03-19,2.33,2.33,0.0068,场内买入,场内卖出,
2025-03-18,2.3143,2.3143,0.0003,场内买入,场内卖出,
2025-03-17,2.3137,2.3137,-0.002,场内买入,场内卖出,
2025-03-14,2.3184,2.3184,0.0253,场内买入,场内卖出,
2025-03-13,2.2613,2.2613,0.0,场内买入,场内卖出,
2025-03-12,2.2612,2.2612,-0.0004,场内买入,场内卖出,
2025-03-11,2.2622,2.2622,0.005,场内买入,场内卖出,
2025-03-10,2.2509,2.2509,-0.0085,场内买入,场内卖出,
2025-03-07,2.2703,2.2703,-0.0062,场内买入,场内卖出,
2025-03-06,2.2845,2.2845,0.0098999999999999,场内买入,场内卖出,
2025-03-05,2.2622,2.2622,0.0081999999999999,场内买入,场内卖出,
2025-03-04,2.2438,2.2438,-0.0002,场内买入,场内卖出,
2025-03-03,2.2442,2.2442,0.0001,场内买入,场内卖出,
2025-02-28,2.2439,2.2439,-0.0181,场内买入,场内卖出,
2025-02-27,2.2852,2.2852,0.0059,场内买入,场内卖出,
2025-02-26,2.2717,2.2717,0.0139,场内买入,场内卖出,
2025-02-25,2.2405,2.2405,-0.0116999999999999,场内买入,场内卖出,
2025-02-24,2.2671,2.2671,-0.0028,场内买入,场内卖出,
2025-02-21,2.2734,2.2734,0.0024,场内买入,场内卖出,
2025-02-20,2.2679,2.2679,-0.0043,场内买入,场内卖出,
2025-02-19,2.2778,2.2778,0.0026,场内买入,场内卖出,
2025-02-18,2.2718,2.2718,-0.0059,场内买入,场内卖出,
2025-02-17,2.2853,2.2853,-0.0001,场内买入,场内卖出,
2025-02-14,2.2855,2.2855,0.0044,场内买入,场内卖出,
2025-02-13,2.2756,2.2756,-0.0016,场内买入,场内卖出,
2025-02-12,2.2792,2.2792,0.0123,场内买入,场内卖出,
2025-02-11,2.2514,2.2514,-0.0005,场内买入,场内卖出,
2025-02-10,2.2526,2.2526,0.0018,场内买入,场内卖出,
2025-02-07,2.2485,2.2485,0.0085,场内买入,场内卖出,
2025-02-06,2.2296,2.2296,0.0075,场内买入,场内卖出,
2025-02-05,2.2131,2.2131,-0.0115,场内买入,场内卖出,
2025-01-27,2.2388,2.2388,-0.0032,场内买入,场内卖出,
2025-01-24,2.2459,2.2459,0.0060999999999999,场内买入,场内卖出,
2025-01-23,2.2323,2.2323,0.0182,场内买入,场内卖出,
2025-01-22,2.1923,2.1923,-0.0141,场内买入,场内卖出,
2025-01-21,2.2236,2.2236,0.0015,场内买入,场内卖出,
2025-01-20,2.2203,2.2203,0.0012,场内买入,场内卖出,
2025-01-17,2.2177,2.2177,-0.0018,场内买入,场内卖出,
2025-01-16,2.2216,2.2216,0.0044,场内买入,场内卖出,
2025-01-15,2.2119,2.2119,-0.0001,场内买入,场内卖出,
2025-01-14,2.2121,2.2121,0.0237999999999999,场内买入,场内卖出,
2025-01-13,2.1607,2.1607,-0.0043,场内买入,场内卖出,
2025-01-10,2.17,2.17,-0.0112,场内买入,场内卖出,
2025-01-09,2.1945,2.1945,-0.0069,场内买入,场内卖出,
2025-01-08,2.2098,2.2098,0.0014,场内买入,场内卖出,
2025-01-07,2.2068,2.2068,0.0068,场内买入,场内卖出,
2025-01-06,2.192,2.192,0.0034999999999999,场内买入,场内卖出,
2025-01-03,2.1843,2.1843,-0.0148,场内买入,场内卖出,
2025-01-02,2.2172,2.2172,-0.0345,场内买入,场内卖出,
2024-12-31,2.2964,2.2964,-0.0243999999999999,场内买入,场内卖出,
2024-12-30,2.3539,2.3539,0.0101,场内买入,场内卖出,
2024-12-27,2.3303,2.3303,0.0025,场内买入,场内卖出,
2024-12-26,2.3244,2.3244,-0.0018,场内买入,场内卖出,
2024-12-25,2.3285,2.3285,0.0027,场内买入,场内卖出,
2024-12-24,2.3223,2.3223,0.0149,场内买入,场内卖出,
2024-12-23,2.2882,2.2882,0.0032,场内买入,场内卖出,
2024-12-20,2.2809,2.2809,0.0002,场内买入,场内卖出,
2024-12-19,2.2805,2.2805,-0.0056999999999999,场内买入,场内卖出,
2024-12-18,2.2935,2.2935,0.005,场内买入,场内卖出,
2024-12-17,2.282,2.282,-0.002,场内买入,场内卖出,
2024-12-16,2.2865,2.2865,-0.0038,场内买入,场内卖出,
2024-12-13,2.2952,2.2952,-0.0263,场内买入,场内卖出,
2024-12-12,2.3571,2.3571,0.0125,场内买入,场内卖出,
2024-12-11,2.3279,2.3279,-0.0081,场内买入,场内卖出,
2024-12-10,2.3469,2.3469,0.0113,场内买入,场内卖出,
2024-12-09,2.3207,2.3207,-0.0038,场内买入,场内卖出,
2024-12-06,2.3296,2.3296,0.0147,场内买入,场内卖出,
2024-12-05,2.2959,2.2959,0.0014,场内买入,场内卖出,
2024-12-04,2.2927,2.2927,-0.0060999999999999,场内买入,场内卖出,
2024-12-03,2.3067,2.3067,0.0087,场内买入,场内卖出,
2024-12-02,2.2867,2.2867,0.0060999999999999,场内买入,场内卖出,
2024-11-29,2.2729,2.2729,0.01,场内买入,场内卖出,
2024-11-28,2.2504,2.2504,-0.0052,场内买入,场内卖出,
2024-11-27,2.2621,2.2621,0.0152,场内买入,场内卖出,
2024-11-26,2.2282,2.2282,0.0051,场内买入,场内卖出,
2024-11-25,2.2169,2.2169,-0.0037,场内买入,场内卖出,
2024-11-22,2.2251,2.2251,-0.035,场内买入,场内卖出,
2024-11-21,2.3057,2.3057,0.0026,场内买入,场内卖出,
2024-11-20,2.2997,2.2997,-0.0017,场内买入,场内卖出,
2024-11-19,2.3036,2.3036,0.0044,场内买入,场内卖出,
2024-11-18,2.2934,2.2934,0.0053,场内买入,场内卖出,
2024-11-15,2.2814,2.2814,-0.0213,场内买入,场内卖出,
2024-11-14,2.3311,2.3311,-0.0058,场内买入,场内卖出,
2024-11-13,2.3448,2.3448,0.0009,场内买入,场内卖出,
2024-11-12,2.3426,2.3426,-0.017,场内买入,场内卖出,
2024-11-11,2.3831,2.3831,-0.0087,场内买入,场内卖出,
2024-11-08,2.404,2.404,-0.0208,场内买入,场内卖出,
2024-11-07,2.4551,2.4551,0.0455999999999999,场内买入,场内卖出,
2024-11-06,2.3481,2.3481,-0.0079,场内买入,场内卖出,
2024-11-05,2.3667,2.3667,0.0291,场内买入,场内卖出,
2024-11-04,2.2997,2.2997,0.0183,场内买入,场内卖出,
2024-11-01,2.2584,2.2584,0.002,场内买入,场内卖出,
2024-10-31,2.2538,2.2538,0.0078,场内买入,场内卖出,
2024-10-30,2.2363,2.2363,-0.0101,场内买入,场内卖出,
2024-10-29,2.2592,2.2592,-0.0034,场内买入,场内卖出,
2024-10-28,2.267,2.267,-0.0026,场内买入,场内卖出,
2024-10-25,2.273,2.273,-0.0011,场内买入,场内卖出,
2024-10-24,2.2756,2.2756,-0.0034999999999999,场内买入,场内卖出,
2024-10-23,2.2836,2.2836,0.0032,场内买入,场内卖出,
2024-10-22,2.2763,2.2763,0.0031,场内买入,场内卖出,
2024-10-21,2.2692,2.2692,-0.0118,场内买入,场内卖出,
2024-10-18,2.2964,2.2964,0.0276,场内买入,场内卖出,
2024-10-17,2.2347,2.2347,-0.0131,场内买入,场内卖出,
2024-10-16,2.2644,2.2644,0.0158,场内买入,场内卖出,
2024-10-15,2.2292,2.2292,-0.026,场内买入,场内卖出,
2024-10-14,2.2887,2.2887,0.0232,场内买入,场内卖出,
2024-10-11,2.2367,2.2367,-0.0081999999999999,场内买入,场内卖出,
2024-10-10,2.2552,2.2552,0.0040999999999999,场内买入,场内卖出,
2024-10-09,2.2459,2.2459,-0.0596999999999999,场内买入,场内卖出,
2024-10-08,2.3886,2.3886,0.0601,场内买入,场内卖出,
2024-09-30,2.2532,2.2532,0.0739,场内买入,场内卖出,
2024-09-27,2.0982,2.0982,0.0297,场内买入,场内卖出,
2024-09-26,2.0377,2.0377,0.0478,场内买入,场内卖出,
2024-09-25,1.9447,1.9447,0.0199,场内买入,场内卖出,
2024-09-24,1.9067,1.9067,0.0482,场内买入,场内卖出,
2024-09-23,1.8191,1.8191,0.0084,场内买入,场内卖出,
2024-09-20,1.804,1.804,0.0044,场内买入,场内卖出,
2024-09-19,1.7961,1.7961,0.006,场内买入,场内卖出,
2024-09-18,1.7854,1.7854,0.01,场内买入,场内卖出,
2024-09-13,1.7678,1.7678,0.0002,场内买入,场内卖出,
2024-09-12,1.7675,1.7675,0.0029,场内买入,场内卖出,
2024-09-11,1.7624,1.7624,-0.0118,场内买入,场内卖出,
2024-09-10,1.7835,1.7835,0.0012,场内买入,场内卖出,
2024-09-09,1.7814,1.7814,-0.0118999999999999,场内买入,场内卖出,
2024-09-06,1.8029,1.8029,0.0017,场内买入,场内卖出,
2024-09-05,1.7998,1.7998,0.0054,场内买入,场内卖出,
2024-09-04,1.7901,1.7901,-0.0046999999999999,场内买入,场内卖出,
2024-09-03,1.7986,1.7986,-0.0070999999999999,场内买入,场内卖出,
2024-09-02,1.8114,1.8114,-0.0078,场内买入,场内卖出,
2024-08-30,1.8256,1.8256,0.0031,场内买入,场内卖出,
2024-08-29,1.8199,1.8199,-0.018,场内买入,场内卖出,
2024-08-28,1.8533,1.8533,-0.0046999999999999,场内买入,场内卖出,
2024-08-27,1.8621,1.8621,-0.0031,场内买入,场内卖出,
2024-08-26,1.8679,1.8679,0.0017,场内买入,场内卖出,
2024-08-23,1.8648,1.8648,0.0102,场内买入,场内卖出,
2024-08-22,1.846,1.846,-0.0011,场内买入,场内卖出,
2024-08-21,1.8481,1.8481,-0.0055,场内买入,场内卖出,
2024-08-20,1.8583,1.8583,-0.0026,场内买入,场内卖出,
2024-08-19,1.8631,1.8631,0.0116999999999999,场内买入,场内卖出,
2024-08-16,1.8415,1.8415,0.0051,场内买入,场内卖出,
2024-08-15,1.8321,1.8321,0.0131,场内买入,场内卖出,
2024-08-14,1.8084,1.8084,-0.0037,场内买入,场内卖出,
2024-08-13,1.8152,1.8152,0.0062,场内买入,场内卖出,
2024-08-12,1.8041,1.8041,-0.003,场内买入,场内卖出,
2024-08-09,1.8095,1.8095,0.0001,场内买入,场内卖出,
2024-08-08,1.8094,1.8094,0.0033,场内买入,场内卖出,
2024-08-07,1.8035,1.8035,-0.0016,场内买入,场内卖出,
2024-08-06,1.8064,1.8064,-0.0087,场内买入,场内卖出,
2024-08-05,1.8223,1.8223,-0.0053,场内买入,场内卖出,
