date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2025-12-29,1.0866,1.0866,0.0052,场内买入,场内卖出,
2025-12-26,1.081,1.081,0.0021,场内买入,场内卖出,
2025-12-25,1.0787,1.0787,0.0149,场内买入,场内卖出,
2025-12-24,1.0629,1.0629,0.0158,场内买入,场内卖出,
2025-12-23,1.0464,1.0464,-0.0097,场内买入,场内卖出,
2025-12-22,1.0567,1.0567,0.0141,场内买入,场内卖出,
2025-12-19,1.042,1.042,0.0098999999999999,场内买入,场内卖出,
2025-12-18,1.0318,1.0318,0.0,场内买入,场内卖出,
2025-12-17,1.0318,1.0318,0.0235,场内买入,场内卖出,
2025-12-16,1.0081,1.0081,-0.0118999999999999,场内买入,场内卖出,
2025-12-15,1.0202,1.0202,-0.0044,场内买入,场内卖出,
2025-12-12,1.0247,1.0247,0.0072,场内买入,场内卖出,
2025-12-11,1.0174,1.0174,-0.0174,场内买入,场内卖出,
2025-12-10,1.0354,1.0354,0.0062,场内买入,场内卖出,
2025-12-09,1.029,1.029,-0.003,场内买入,场内卖出,
2025-12-08,1.0321,1.0321,0.0195,场内买入,场内卖出,
2025-12-05,1.0124,1.0124,0.002,场内买入,场内卖出,
2025-12-04,1.0104,1.0104,0.0087,场内买入,场内卖出,
2025-12-03,1.0017,1.0017,-0.0084,场内买入,场内卖出,
2025-12-02,1.0102,1.0102,-0.0105,场内买入,场内卖出,
2025-12-01,1.0209,1.0209,0.0132,场内买入,场内卖出,
2025-11-28,1.0076,1.0076,0.006,场内买入,场内卖出,
2025-11-27,1.0016,1.0016,-0.0044,场内买入,场内卖出,
2025-11-26,1.006,1.006,-0.0003,场内买入,场内卖出,
2025-11-25,1.0063,1.0063,0.0089,场内买入,场内卖出,
2025-11-24,0.9974,0.9974,0.0163,场内买入,场内卖出,
2025-11-21,0.9814,0.9814,-0.0289999999999999,场内买入,场内卖出,
2025-11-20,1.0107,1.0107,-0.0098,场内买入,场内卖出,
2025-11-19,1.0207,1.0207,-0.0069,场内买入,场内卖出,
2025-11-18,1.0278,1.0278,-0.0015,场内买入,场内卖出,
2025-11-17,1.0293,1.0293,0.0029,场内买入,场内卖出,
2025-11-14,1.0263,1.0263,-0.0212,场内买入,场内卖出,
2025-11-13,1.0485,1.0485,0.0085,场内买入,场内卖出,
2025-11-12,1.0397,1.0397,-0.0093,场内买入,场内卖出,
2025-11-11,1.0495,1.0495,-0.0128,场内买入,场内卖出,
2025-11-10,1.0631,1.0631,-0.0013,场内买入,场内卖出,
2025-11-07,1.0645,1.0645,-0.0152,场内买入,场内卖出,
2025-11-06,1.0809,1.0809,0.0197999999999999,场内买入,场内卖出,
2025-11-05,1.0599,1.0599,-0.0055,场内买入,场内卖出,
2025-11-04,1.0658,1.0658,-0.0101,场内买入,场内卖出,
2025-11-03,1.0767,1.0767,-0.0048,场内买入,场内卖出,
2025-10-31,1.0819,1.0819,-0.0306,场内买入,场内卖出,
2025-10-30,1.1161,1.1161,-0.0118999999999999,场内买入,场内卖出,
