date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2026-01-13,1.6242,1.6242,-0.038900000000000004,场内买入,场内卖出,
2026-01-12,1.6899,1.6899,0.012,场内买入,场内卖出,
2026-01-09,1.6699,1.6699,0.0089,场内买入,场内卖出,
2026-01-08,1.6551,1.6551,0.0072,场内买入,场内卖出,
2026-01-07,1.6433,1.6433,0.0255,场内买入,场内卖出,
2026-01-06,1.6024,1.6024,0.0187999999999999,场内买入,场内卖出,
2026-01-05,1.5729,1.5729,0.0478,场内买入,场内卖出,
2025-12-31,1.5011,1.5011,-0.0128,场内买入,场内卖出,
2025-12-30,1.5205,1.5205,0.0143,场内买入,场内卖出,
2025-12-29,1.4991,1.4991,0.0044,场内买入,场内卖出,
2025-12-26,1.4926,1.4926,-0.0079,场内买入,场内卖出,
2025-12-25,1.5045,1.5045,0.0018,场内买入,场内卖出,
2025-12-24,1.5018,1.5018,0.0127,场内买入,场内卖出,
2025-12-23,1.483,1.483,0.0096,场内买入,场内卖出,
2025-12-22,1.4689,1.4689,0.0289999999999999,场内买入,场内卖出,
2025-12-19,1.4275,1.4275,-0.0034,场内买入,场内卖出,
2025-12-18,1.4323,1.4323,-0.0143,场内买入,场内卖出,
2025-12-17,1.4531,1.4531,0.0278,场内买入,场内卖出,
2025-12-16,1.4138,1.4138,-0.0187,场内买入,场内卖出,
2025-12-15,1.4408,1.4408,-0.0327999999999999,场内买入,场内卖出,
2025-12-12,1.4897,1.4897,0.0231,场内买入,场内卖出,
2025-12-11,1.4561,1.4561,-0.0171,场内买入,场内卖出,
2025-12-10,1.4815,1.4815,0.0,场内买入,场内卖出,
2025-12-09,1.4815,1.4815,-0.0044,场内买入,场内卖出,
2025-12-08,1.488,1.488,0.0283,场内买入,场内卖出,
2025-12-05,1.4471,1.4471,-0.0031,场内买入,场内卖出,
2025-12-04,1.4516,1.4516,0.0233,场内买入,场内卖出,
2025-12-03,1.4185,1.4185,-0.006,场内买入,场内卖出,
2025-12-02,1.4271,1.4271,-0.0157,场内买入,场内卖出,
2025-12-01,1.4498,1.4498,0.0065,场内买入,场内卖出,
2025-11-28,1.4404,1.4404,0.0144999999999999,场内买入,场内卖出,
2025-11-27,1.4198,1.4198,0.0006,场内买入,场内卖出,
2025-11-26,1.419,1.419,0.0217,场内买入,场内卖出,
2025-11-25,1.3889,1.3889,0.0092,场内买入,场内卖出,
2025-11-24,1.3763,1.3763,0.0046999999999999,场内买入,场内卖出,
2025-11-21,1.3698,1.3698,-0.0436,场内买入,场内卖出,
2025-11-20,1.4323,1.4323,-0.0107,场内买入,场内卖出,
2025-11-19,1.4478,1.4478,-0.0097,场内买入,场内卖出,
2025-11-18,1.462,1.462,0.0109,场内买入,场内卖出,
2025-11-17,1.4463,1.4463,-0.0016,场内买入,场内卖出,
2025-11-14,1.4486,1.4486,-0.032,场内买入,场内卖出,
2025-11-13,1.4965,1.4965,0.0159,场内买入,场内卖出,
2025-11-12,1.4731,1.4731,-0.0043,场内买入,场内卖出,
2025-11-11,1.4794,1.4794,-0.0195,场内买入,场内卖出,
2025-11-10,1.5088,1.5088,-0.0098999999999999,场内买入,场内卖出,
2025-11-07,1.5239,1.5239,-0.0144999999999999,场内买入,场内卖出,
2025-11-06,1.5463,1.5463,0.0449,场内买入,场内卖出,
2025-11-05,1.4799,1.4799,-0.0042,场内买入,场内卖出,
2025-11-04,1.4862,1.4862,-0.0070999999999999,场内买入,场内卖出,
2025-11-03,1.4968,1.4968,-0.0146,场内买入,场内卖出,
2025-10-31,1.519,1.519,-0.043,场内买入,场内卖出,
2025-10-30,1.5873,1.5873,-0.0199,场内买入,场内卖出,
2025-10-29,1.6195,1.6195,0.0043,场内买入,场内卖出,
2025-10-28,1.6126,1.6126,-0.0111,场内买入,场内卖出,
2025-10-27,1.6307,1.6307,0.0183,场内买入,场内卖出,
2025-10-24,1.6014,1.6014,0.0558,场内买入,场内卖出,
2025-10-23,1.5167,1.5167,-0.008,场内买入,场内卖出,
2025-10-22,1.5289,1.5289,0.0009,场内买入,场内卖出,
2025-10-21,1.5275,1.5275,0.0327,场内买入,场内卖出,
2025-10-20,1.4791,1.4791,0.0043,场内买入,场内卖出,
2025-10-17,1.4728,1.4728,-0.042,场内买入,场内卖出,
2025-10-16,1.5374,1.5374,-0.0098999999999999,场内买入,场内卖出,
2025-10-15,1.5527,1.5527,0.0135,场内买入,场内卖出,
2025-10-14,1.532,1.532,-0.0524,场内买入,场内卖出,
2025-10-13,1.6167,1.6167,0.0254,场内买入,场内卖出,
2025-10-10,1.5766,1.5766,-0.0669,场内买入,场内卖出,
2025-10-09,1.6897,1.6897,0.0297,场内买入,场内卖出,
2025-09-30,1.641,1.641,0.0216,场内买入,场内卖出,
2025-09-29,1.6063,1.6063,0.0208,场内买入,场内卖出,
2025-09-26,1.5735,1.5735,-0.0144999999999999,场内买入,场内卖出,
2025-09-25,1.5967,1.5967,0.0066,场内买入,场内卖出,
2025-09-24,1.5863,1.5863,0.0418,场内买入,场内卖出,
2025-09-23,1.5227,1.5227,0.006,场内买入,场内卖出,
2025-09-22,1.5136,1.5136,0.0486,场内买入,场内卖出,
2025-09-19,1.4435,1.4435,-0.0153,场内买入,场内卖出,
2025-09-18,1.4659,1.4659,0.0146,场内买入,场内卖出,
2025-09-17,1.4448,1.4448,0.0156,场内买入,场内卖出,
