date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2026-01-14,2.0421,2.0421,-0.0067,场内买入,场内卖出,
2026-01-13,2.0558,2.0558,-0.0382,场内买入,场内卖出,
2026-01-12,2.1375,2.1375,0.0443,场内买入,场内卖出,
2026-01-09,2.0469,2.0469,0.0232,场内买入,场内卖出,
2026-01-08,2.0005,2.0005,-0.0008,场内买入,场内卖出,
2026-01-07,2.0022,2.0022,0.001,场内买入,场内卖出,
2026-01-06,2.0002,2.0002,0.0173,场内买入,场内卖出,
2026-01-05,1.9661,1.9661,0.0226,场内买入,场内卖出,
2025-12-31,1.9226,1.9226,0.0074,场内买入,场内卖出,
2025-12-30,1.9084,1.9084,0.0098999999999999,场内买入,场内卖出,
2025-12-29,1.8897,1.8897,0.0004,场内买入,场内卖出,
2025-12-26,1.889,1.889,0.006,场内买入,场内卖出,
2025-12-25,1.8777,1.8777,0.0013,场内买入,场内卖出,
2025-12-24,1.8753,1.8753,0.0101,场内买入,场内卖出,
2025-12-23,1.8565,1.8565,-0.0141,场内买入,场内卖出,
2025-12-22,1.8831,1.8831,0.0197999999999999,场内买入,场内卖出,
2025-12-19,1.8465,1.8465,0.0068,场内买入,场内卖出,
2025-12-18,1.8341,1.8341,-0.0077,场内买入,场内卖出,
2025-12-17,1.8484,1.8484,0.0227,场内买入,场内卖出,
2025-12-16,1.8074,1.8074,-0.0069999999999999,场内买入,场内卖出,
2025-12-15,1.8202,1.8202,-0.0167,场内买入,场内卖出,
2025-12-12,1.8512,1.8512,0.0040999999999999,场内买入,场内卖出,
2025-12-11,1.8437,1.8437,-0.024,场内买入,场内卖出,
2025-12-10,1.8891,1.8891,0.0104,场内买入,场内卖出,
2025-12-09,1.8696,1.8696,0.0136,场内买入,场内卖出,
2025-12-08,1.8446,1.8446,0.032,场内买入,场内卖出,
2025-12-05,1.7874,1.7874,0.0098999999999999,场内买入,场内卖出,
2025-12-04,1.7698,1.7698,0.0060999999999999,场内买入,场内卖出,
2025-12-03,1.759,1.759,-0.0107,场内买入,场内卖出,
2025-12-02,1.7781,1.7781,0.0009,场内买入,场内卖出,
2025-12-01,1.7765,1.7765,0.021,场内买入,场内卖出,
2025-11-28,1.7399,1.7399,0.0027,场内买入,场内卖出,
2025-11-27,1.7352,1.7352,-0.0023,场内买入,场内卖出,
2025-11-26,1.7392,1.7392,0.0317,场内买入,场内卖出,
2025-11-25,1.6858,1.6858,0.0197,场内买入,场内卖出,
2025-11-24,1.6533,1.6533,0.0060999999999999,场内买入,场内卖出,
2025-11-21,1.6433,1.6433,-0.0364,场内买入,场内卖出,
2025-11-20,1.7053,1.7053,0.0024,场内买入,场内卖出,
2025-11-19,1.7013,1.7013,0.0044,场内买入,场内卖出,
2025-11-18,1.6938,1.6938,-0.0011,场内买入,场内卖出,
2025-11-17,1.6956,1.6956,0.0040999999999999,场内买入,场内卖出,
2025-11-14,1.6886,1.6886,-0.0203,场内买入,场内卖出,
2025-11-13,1.7236,1.7236,-0.0038,场内买入,场内卖出,
2025-11-12,1.7302,1.7302,0.0046999999999999,场内买入,场内卖出,
2025-11-11,1.7221,1.7221,-0.0197999999999999,场内买入,场内卖出,
2025-11-10,1.7568,1.7568,-0.0037,场内买入,场内卖出,
2025-11-07,1.7633,1.7633,-0.0015,场内买入,场内卖出,
2025-11-06,1.7659,1.7659,0.0166,场内买入,场内卖出,
2025-11-05,1.7371,1.7371,-0.005,场内买入,场内卖出,
2025-11-04,1.7459,1.7459,-0.0070999999999999,场内买入,场内卖出,
2025-11-03,1.7583,1.7583,0.0052,场内买入,场内卖出,
2025-10-31,1.7492,1.7492,-0.0326,场内买入,场内卖出,
2025-10-30,1.8082,1.8082,-0.0217,场内买入,场内卖出,
2025-10-29,1.8483,1.8483,0.0039,场内买入,场内卖出,
2025-10-28,1.8411,1.8411,-0.0017,场内买入,场内卖出,
2025-10-27,1.8443,1.8443,0.0225,场内买入,场内卖出,
2025-10-24,1.8037,1.8037,0.0379,场内买入,场内卖出,
2025-10-23,1.7379,1.7379,-0.0085,场内买入,场内卖出,
2025-10-22,1.7528,1.7528,-0.0018,场内买入,场内卖出,
2025-10-21,1.756,1.756,0.0333,场内买入,场内卖出,
2025-10-20,1.6994,1.6994,0.0195,场内买入,场内卖出,
2025-10-17,1.6669,1.6669,-0.0192999999999999,场内买入,场内卖出,
2025-10-16,1.6997,1.6997,0.0036,场内买入,场内卖出,
2025-10-15,1.6936,1.6936,0.0101,场内买入,场内卖出,
2025-10-14,1.6766,1.6766,-0.0335,场内买入,场内卖出,
2025-10-13,1.7348,1.7348,-0.0026,场内买入,场内卖出,
2025-10-10,1.7393,1.7393,-0.0171,场内买入,场内卖出,
2025-10-09,1.7695,1.7695,0.0064,场内买入,场内卖出,
2025-09-30,1.7583,1.7583,-0.0126,场内买入,场内卖出,
2025-09-29,1.7808,1.7808,0.0138,场内买入,场内卖出,
2025-09-26,1.7566,1.7566,-0.0218,场内买入,场内卖出,
2025-09-25,1.7958,1.7958,0.0139,场内买入,场内卖出,
2025-09-24,1.7711,1.7711,0.0036,场内买入,场内卖出,
2025-09-23,1.7647,1.7647,-0.0029,场内买入,场内卖出,
