date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2026-01-13,1.6471,1.6471,-0.0131,开放申购,开放赎回,
2026-01-12,1.6689,1.6689,-0.0032,开放申购,开放赎回,
2026-01-09,1.6742,1.6742,0.0083,开放申购,开放赎回,
2026-01-08,1.6605,1.6605,-0.003,开放申购,开放赎回,
2026-01-07,1.6655,1.6655,0.0159,开放申购,开放赎回,
2026-01-06,1.6395,1.6395,-0.0042,开放申购,开放赎回,
2026-01-05,1.6464,1.6464,0.0107,开放申购,开放赎回,
2025-12-31,1.629,1.629,-0.0118999999999999,开放申购,开放赎回,
2025-12-30,1.6486,1.6486,-0.0004,开放申购,开放赎回,
2025-12-29,1.6492,1.6492,-0.0021,开放申购,开放赎回,
2025-12-26,1.6527,1.6527,-0.008,开放申购,开放赎回,
2025-12-25,1.666,1.666,-0.0007,开放申购,开放赎回,
2025-12-24,1.6671,1.6671,0.0039,开放申购,开放赎回,
2025-12-23,1.6606,1.6606,0.0028,开放申购,开放赎回,
2025-12-22,1.656,1.656,0.0163999999999999,开放申购,开放赎回,
2025-12-19,1.6293,1.6293,-0.0068,开放申购,开放赎回,
2025-12-18,1.6404,1.6404,-0.0074,开放申购,开放赎回,
2025-12-17,1.6526,1.6526,0.0105,开放申购,开放赎回,
2025-12-16,1.6355,1.6355,-0.0097,开放申购,开放赎回,
2025-12-15,1.6516,1.6516,-0.0212,开放申购,开放赎回,
2025-12-12,1.6873,1.6873,0.0138,开放申购,开放赎回,
2025-12-11,1.6643,1.6643,-0.0133,开放申购,开放赎回,
2025-12-10,1.6867,1.6867,0.0081,开放申购,开放赎回,
2025-12-09,1.6731,1.6731,0.0113999999999999,开放申购,开放赎回,
2025-12-08,1.6542,1.6542,0.0224,开放申购,开放赎回,
2025-12-05,1.6179,1.6179,-0.0019,开放申购,开放赎回,
2025-12-04,1.6209,1.6209,0.003,开放申购,开放赎回,
2025-12-03,1.6161,1.6161,-0.0088,开放申购,开放赎回,
2025-12-02,1.6305,1.6305,-0.0113,开放申购,开放赎回,
2025-12-01,1.6491,1.6491,-0.0005,开放申购,开放赎回,
2025-11-28,1.6499,1.6499,0.0038,开放申购,开放赎回,
2025-11-27,1.6437,1.6437,-0.0042,开放申购,开放赎回,
2025-11-26,1.6507,1.6507,0.0070999999999999,开放申购,开放赎回,
2025-11-25,1.6391,1.6391,0.0103,开放申购,开放赎回,
2025-11-24,1.6224,1.6224,-0.0011,开放申购,开放赎回,
2025-11-21,1.6242,1.6242,-0.0063,开放申购,开放赎回,
2025-11-20,1.6345,1.6345,0.0002,开放申购,开放赎回,
2025-11-19,1.6341,1.6341,-0.0027,开放申购,开放赎回,
2025-11-18,1.6386,1.6386,0.0022,开放申购,开放赎回,
2025-11-17,1.635,1.635,-0.0006,开放申购,开放赎回,
2025-11-14,1.636,1.636,-0.0162,开放申购,开放赎回,
2025-11-13,1.663,1.663,0.0032,开放申购,开放赎回,
2025-11-12,1.6577,1.6577,-0.0004,开放申购,开放赎回,
2025-11-11,1.6583,1.6583,-0.0048,开放申购,开放赎回,
