date,net_value,cumulative_net_value,daily_growth_rate,purchase_status,redemption_status,dividend
2025-12-30,0.9296,0.9296,0.008199999999999999,场内买入,场内卖出,
2025-12-29,0.922,0.922,-0.003,场内买入,场内卖出,
2025-12-26,0.9248,0.9248,-0.0004,暂停申购,暂停赎回,
2025-12-25,0.9252,0.9252,-0.0011,暂停申购,暂停赎回,
2025-12-24,0.9262,0.9262,-0.0008,暂停申购,暂停赎回,
2025-12-23,0.9269,0.9269,-0.0037,场内买入,场内卖出,
2025-12-22,0.9303,0.9303,0.0036,场内买入,场内卖出,
2025-12-19,0.927,0.927,0.0058,场内买入,场内卖出,
2025-12-18,0.9217,0.9217,-0.0009,场内买入,场内卖出,
2025-12-17,0.9225,0.9225,0.0102,场内买入,场内卖出,
2025-12-16,0.9132,0.9132,-0.018,场内买入,场内卖出,
2025-12-15,0.9299,0.9299,-0.0195,场内买入,场内卖出,
2025-12-12,0.9484,0.9484,0.0147,场内买入,场内卖出,
2025-12-11,0.9347,0.9347,-0.0032,场内买入,场内卖出,
2025-12-10,0.9377,0.9377,0.0024,场内买入,场内卖出,
2025-12-09,0.9355,0.9355,-0.0138,场内买入,场内卖出,
2025-12-08,0.9486,0.9486,-0.0118999999999999,场内买入,场内卖出,
2025-12-05,0.96,0.96,0.0086,场内买入,场内卖出,
2025-12-04,0.9518,0.9518,0.0095,场内买入,场内卖出,
2025-12-03,0.9428,0.9428,-0.0148,场内买入,场内卖出,
2025-12-02,0.957,0.957,0.0028,场内买入,场内卖出,
2025-12-01,0.9543,0.9543,0.003,场内买入,场内卖出,
2025-11-28,0.9514,0.9514,-0.003,场内买入,场内卖出,
2025-11-27,0.9543,0.9543,-0.0037,场内买入,场内卖出,
2025-11-26,0.9578,0.9578,-0.0009,场内买入,场内卖出,
2025-11-25,0.9587,0.9587,0.0091,场内买入,场内卖出,
2025-11-24,0.9501,0.9501,0.0195,场内买入,场内卖出,
2025-11-21,0.9319,0.9319,-0.0237999999999999,场内买入,场内卖出,
2025-11-20,0.9546,0.9546,-0.0008,场内买入,场内卖出,
2025-11-19,0.9554,0.9554,-0.0039,场内买入,场内卖出,
2025-11-18,0.9591,0.9591,-0.0139,场内买入,场内卖出,
2025-11-17,0.9726,0.9726,-0.006,场内买入,场内卖出,
2025-11-14,0.9785,0.9785,-0.0222,场内买入,场内卖出,
2025-11-13,1.0007,1.0007,0.008,场内买入,场内卖出,
2025-11-12,0.9928,0.9928,0.0059,场内买入,场内卖出,
2025-11-11,0.987,0.987,-0.0009,场内买入,场内卖出,
2025-11-10,0.9879,0.9879,0.0197999999999999,场内买入,场内卖出,
2025-11-07,0.9687,0.9687,-0.0129,场内买入,场内卖出,
2025-11-06,0.9814,0.9814,0.0217,场内买入,场内卖出,
2025-11-05,0.9606,0.9606,-0.001,场内买入,场内卖出,
2025-11-04,0.9616,0.9616,-0.0086,场内买入,场内卖出,
2025-11-03,0.9699,0.9699,0.0073,场内买入,场内卖出,
2025-10-31,0.9629,0.9629,-0.0225,场内买入,场内卖出,
2025-10-30,0.9851,0.9851,-0.0002,场内买入,场内卖出,
2025-10-29,0.9853,0.9853,-0.0003,暂停申购,暂停赎回,
2025-10-28,0.9856,0.9856,-0.0105,场内买入,场内卖出,
2025-10-27,0.9961,0.9961,0.0134,场内买入,场内卖出,
2025-10-24,0.9829,0.9829,0.0076,场内买入,场内卖出,
2025-10-23,0.9755,0.9755,0.0097,场内买入,场内卖出,
2025-10-22,0.9661,0.9661,-0.0076,场内买入,场内卖出,
2025-10-21,0.9735,0.9735,0.0066,场内买入,场内卖出,
2025-10-20,0.9671,0.9671,0.0265,场内买入,场内卖出,
2025-10-17,0.9421,0.9421,-0.0266999999999999,场内买入,场内卖出,
2025-10-16,0.9679,0.9679,-0.0003,场内买入,场内卖出,
2025-10-15,0.9682,0.9682,0.0189,场内买入,场内卖出,
2025-10-14,0.9502,0.9502,-0.0159,场内买入,场内卖出,
2025-10-13,0.9656,0.9656,-0.0153,场内买入,场内卖出,
2025-10-10,0.9806,0.9806,0.0,场内买入,场内卖出,
2025-09-30,1.006,1.006,0.0,场内买入,场内卖出,
2025-09-26,0.9916,0.9916,0.0,场内买入,场内卖出,
2025-09-24,1.0,1.0,0.0,场内买入,场内卖出,
